803.0 759.0 474.0 1027.0 200.0 435.0 520.0 711.0 0.0 1100.0 911.0 613.0 260.0 734.0 563.0 604.0 797.0 935.0 831.0 44.0 759.0 277.0 630.0 868.0 787.0 977.0 312.0 215.0 531.0 709.0 579.0 653.0 857.0 1189.0 713.0 466.0 836.0 855.0 79.0 884.0 836.0 895.0 542.0 637.0 221.0 33.0 404.0 1170.0 942.0 535.0 
315.0 601.0 834.0 223.0 1010.0 729.0 610.0 532.0 1100.0 0.0 436.0 532.0 917.0 574.0 739.0 498.0 323.0 478.0 809.0 1118.0 595.0 829.0 552.0 498.0 828.0 407.0 814.0 957.0 652.0 419.0 700.0 460.0 836.0 140.0 559.0 661.0 349.0 465.0 1106.0 236.0 304.0 222.0 750.0 464.0 880.0 1127.0 776.0 100.0 282.0 865.0 
266.0 771.0 506.0 223.0 759.0 697.0 404.0 664.0 911.0 436.0 0.0 315.0 826.0 728.0 396.0 401.0 448.0 53.0 378.0 944.0 195.0 644.0 618.0 734.0 401.0 69.0 601.0 716.0 381.0 271.0 363.0 473.0 1031.0 418.0 696.0 455.0 548.0 693.0 947.0 269.0 483.0 429.0 414.0 415.0 704.0 943.0 513.0 430.0 156.0 913.0 
218.0 557.0 311.0 418.0 488.0 396.0 94.0 448.0 613.0 532.0 315.0 0.0 511.0 511.0 237.0 130.0 322.0 351.0 451.0 641.0 240.0 338.0 373.0 571.0 439.0 376.0 304.0 438.0 123.0 113.0 201.0 246.0 802.0 594.0 476.0 148.0 418.0 534.0 641.0 298.0 373.0 380.0 240.0 174.0 397.0 644.0 246.0 583.0 331.0 624.0 
652.0 505.0 521.0 890.0 351.0 197.0 426.0 469.0 260.0 917.0 826.0 511.0 0.0 483.0 568.0 450.0 598.0 861.0 858.0 252.0 719.0 230.0 397.0 620.0 823.0 885.0 290.0 320.0 480.0 578.0 567.0 458.0 601.0 1025.0 465.0 382.0 615.0 611.0 221.0 727.0 629.0 700.0 551.0 466.0 189.0 272.0 400.0 999.0 815.0 284.0 
464.0 46.0 751.0 661.0 751.0 301.0 500.0 65.0 734.0 574.0 728.0 511.0 483.0 0.0 722.0 382.0 295.0 779.0 961.0 733.0 740.0 547.0 146.0 138.0 949.0 757.0 577.0 700.0 590.0 474.0 695.0 270.0 304.0 710.0 35.0 508.0 227.0 140.0 704.0 494.0 284.0 370.0 717.0 341.0 564.0 751.0 626.0 672.0 627.0 312.0 
435.0 767.0 111.0 579.0 383.0 530.0 222.0 662.0 563.0 739.0 396.0 237.0 568.0 722.0 0.0 352.0 558.0 402.0 291.0 601.0 211.0 342.0 577.0 798.0 258.0 464.0 282.0 351.0 133.0 338.0 40.0 470.0 994.0 774.0 687.0 225.0 653.0 763.0 616.0 506.0 609.0 612.0 21.0 402.0 395.0 595.0 171.0 772.0 489.0 764.0 
204.0 428.0 406.0 440.0 518.0 299.0 142.0 318.0 604.0 498.0 401.0 130.0 450.0 382.0 352.0 0.0 225.0 445.0 580.0 625.0 365.0 332.0 244.0 447.0 568.0 451.0 320.0 465.0 222.0 133.0 320.0 119.0 673.0 587.0 347.0 177.0 309.0 412.0 616.0 283.0 275.0 307.0 351.0 52.0 383.0 632.0 307.0 567.0 366.0 514.0 
183.0 334.0 626.0 368.0 736.0 407.0 365.0 237.0 797.0 323.0 448.0 322.0 598.0 295.0 558.0 225.0 0.0 500.0 738.0 811.0 505.0 539.0 233.0 287.0 737.0 469.0 537.0 682.0 437.0 234.0 522.0 145.0 594.0 444.0 269.0 402.0 105.0 247.0 795.0 200.0 52.0 103.0 561.0 177.0 582.0 822.0 531.0 412.0 334.0 552.0 
319.0 823.0 512.0 259.0 775.0 739.0 437.0 715.0 935.0 478.0 53.0 351.0 861.0 779.0 402.0 445.0 500.0 0.0 345.0 968.0 193.0 672.0 667.0 787.0 374.0 79.0 625.0 734.0 404.0 318.0 372.0 522.0 1082.0 449.0 747.0 486.0 601.0 746.0 974.0 321.0 535.0 481.0 422.0 462.0 732.0 967.0 533.0 464.0 203.0 958.0 
570.0 1007.0 358.0 600.0 636.0 811.0 483.0 898.0 831.0 809.0 378.0 451.0 858.0 961.0 291.0 580.0 738.0 345.0 0.0 872.0 234.0 631.0 823.0 1012.0 50.0 424.0 571.0 617.0 400.0 506.0 297.0 694.0 1251.0 793.0 927.0 503.0 842.0 973.0 892.0 611.0 784.0 757.0 308.0 622.0 682.0 862.0 460.0 807.0 528.0 1045.0 
826.0 756.0 515.0 1053.0 243.0 437.0 548.0 714.0 44.0 1118.0 944.0 641.0 252.0 733.0 601.0 625.0 811.0 968.0 872.0 0.0 795.0 304.0 635.0 868.0 828.0 1009.0 344.0 255.0 564.0 734.0 617.0 667.0 840.0 1211.0 713.0 494.0 846.0 857.0 42.0 907.0 849.0 910.0 581.0 655.0 246.0 25.0 440.0 1191.0 969.0 518.0 
336.0 786.0 321.0 403.0 590.0 629.0 300.0 676.0 759.0 595.0 195.0 240.0 719.0 740.0 211.0 365.0 505.0 193.0 234.0 795.0 0.0 510.0 608.0 782.0 240.0 260.0 457.0 553.0 241.0 274.0 184.0 471.0 1037.0 602.0 706.0 338.0 609.0 743.0 805.0 382.0 551.0 524.0 231.0 401.0 569.0 791.0 355.0 607.0 319.0 861.0 
528.0 583.0 292.0 751.0 207.0 264.0 245.0 507.0 277.0 829.0 644.0 338.0 230.0 547.0 342.0 332.0 539.0 672.0 631.0 304.0 510.0 0.0 415.0 666.0 595.0 708.0 61.0 155.0 271.0 433.0 345.0 398.0 753.0 914.0 518.0 191.0 594.0 644.0 304.0 609.0 583.0 632.0 324.0 370.0 60.0 307.0 172.0 897.0 666.0 467.0 
366.0 191.0 606.0 589.0 621.0 200.0 355.0 93.0 630.0 552.0 618.0 373.0 397.0 146.0 577.0 244.0 233.0 667.0 823.0 635.0 608.0 415.0 0.0 252.0 808.0 656.0 439.0 569.0 445.0 352.0 551.0 145.0 430.0 676.0 112.0 362.0 222.0 230.0 611.0 416.0 249.0 331.0 571.0 210.0 439.0 650.0 482.0 644.0 539.0 321.0 
470.0 133.0 842.0 627.0 872.0 433.0 581.0 160.0 868.0 498.0 734.0 571.0 620.0 138.0 798.0 447.0 287.0 787.0 1012.0 868.0 782.0 666.0 252.0 0.0 1006.0 751.0 689.0 820.0 667.0 508.0 767.0 328.0 339.0 637.0 156.0 599.0 187.0 41.0 840.0 476.0 254.0 326.0 796.0 398.0 688.0 886.0 724.0 597.0 611.0 441.0 
574.0 995.0 316.0 623.0 591.0 785.0 462.0 886.0 787.0 828.0 401.0 439.0 823.0 949.0 258.0 568.0 737.0 374.0 50.0 828.0 240.0 595.0 808.0 1006.0 0.0 453.0 535.0 573.0 375.0 503.0 269.0 684.0 1234.0 819.0 914.0 477.0 840.0 968.0 849.0 621.0 784.0 762.0 274.0 612.0 645.0 818.0 424.0 830.0 548.0 1019.0 
293.0 799.0 574.0 185.0 827.0 749.0 466.0 694.0 977.0 407.0 69.0 376.0 885.0 757.0 464.0 451.0 469.0 79.0 424.0 1009.0 260.0 708.0 656.0 751.0 453.0 0.0 666.0 784.0 448.0 319.0 431.0 512.0 1060.0 371.0 727.0 518.0 564.0 711.0 1012.0 277.0 498.0 435.0 482.0 459.0 768.0 1009.0 581.0 387.0 145.0 959.0 
506.0 616.0 232.0 721.0 199.0 308.0 212.0 532.0 312.0 814.0 601.0 304.0 290.0 577.0 282.0 320.0 537.0 625.0 571.0 344.0 457.0 61.0 439.0 689.0 535.0 666.0 0.0 145.0 222.0 406.0 288.0 401.0 798.0 891.0 546.0 158.0 602.0 665.0 349.0 588.0 584.0 626.0 264.0 363.0 114.0 344.0 112.0 876.0 634.0 521.0 
647.0 736.0 260.0 855.0 55.0 411.0 350.0 661.0 215.0 957.0 716.0 438.0 320.0 700.0 351.0 465.0 682.0 734.0 617.0 255.0 553.0 155.0 569.0 820.0 573.0 784.0 145.0 0.0 338.0 545.0 370.0 544.0 893.0 1031.0 672.0 298.0 744.0 798.0 277.0 729.0 728.0 771.0 330.0 508.0 146.0 246.0 203.0 1017.0 766.0 592.0 
339.0 635.0 190.0 523.0 383.0 412.0 90.0 530.0 531.0 652.0 381.0 123.0 480.0 590.0 133.0 222.0 437.0 404.0 400.0 564.0 241.0 271.0 445.0 667.0 375.0 448.0 222.0 338.0 0.0 235.0 108.0 340.0 864.0 707.0 555.0 105.0 528.0 633.0 571.0 417.0 488.0 501.0 129.0 273.0 330.0 563.0 136.0 699.0 433.0 646.0 
105.0 519.0 422.0 320.0 597.0 431.0 196.0 409.0 709.0 419.0 271.0 113.0 578.0 474.0 338.0 133.0 234.0 318.0 506.0 734.0 274.0 433.0 352.0 508.0 503.0 319.0 406.0 545.0 235.0 0.0 300.0 208.0 775.0 486.0 440.0 249.0 337.0 469.0 730.0 185.0 283.0 275.0 344.0 145.0 489.0 739.0 358.0 472.0 239.0 643.0 
397.0 740.0 145.0 541.0 406.0 516.0 197.0 634.0 579.0 700.0 363.0 201.0 567.0 695.0 40.0 320.0 522.0 372.0 297.0 617.0 184.0 345.0 551.0 767.0 269.0 431.0 288.0 370.0 108.0 300.0 0.0 439.0 972.0 736.0 660.0 209.0 619.0 731.0 629.0 467.0 573.0 574.0 53.0 370.0 401.0 612.0 179.0 733.0 452.0 750.0 
227.0 315.0 519.0 459.0 599.0 274.0 255.0 205.0 653.0 460.0 473.0 246.0 458.0 270.0 470.0 119.0 145.0 522.0 694.0 667.0 471.0 398.0 145.0 328.0 684.0 512.0 401.0 544.0 340.0 208.0 439.0 0.0 569.0 570.0 235.0 281.0 202.0 294.0 651.0 286.0 186.0 245.0 469.0 72.0 439.0 678.0 411.0 543.0 400.0 453.0 
767.0 261.0 1004.0 954.0 935.0 490.0 775.0 368.0 857.0 836.0 1031.0 802.0 601.0 304.0 994.0 673.0 594.0 1082.0 1251.0 840.0 1037.0 753.0 430.0 339.0 1234.0 1060.0 798.0 893.0 864.0 775.0 972.0 569.0 0.0 976.0 336.0 771.0 511.0 374.0 802.0 793.0 574.0 655.0 986.0 638.0 748.0 863.0 872.0 935.0 927.0 323.0 
387.0 738.0 877.0 199.0 1081.0 844.0 681.0 664.0 1189.0 140.0 418.0 594.0 1025.0 710.0 774.0 587.0 444.0 449.0 793.0 1211.0 602.0 914.0 676.0 637.0 819.0 371.0 891.0 1031.0 707.0 486.0 736.0 570.0 976.0 0.0 693.0 734.0 483.0 604.0 1203.0 306.0 433.0 347.0 788.0 561.0 968.0 1218.0 839.0 43.0 286.0 994.0 
434.0 81.0 717.0 636.0 723.0 278.0 465.0 33.0 713.0 559.0 696.0 476.0 465.0 35.0 687.0 347.0 269.0 747.0 927.0 713.0 706.0 518.0 112.0 156.0 914.0 727.0 546.0 672.0 555.0 440.0 660.0 235.0 336.0 693.0 0.0 474.0 211.0 148.0 685.0 468.0 263.0 349.0 682.0 306.0 537.0 730.0 593.0 656.0 599.0 314.0 
349.0 551.0 245.0 564.0 350.0 308.0 55.0 452.0 466.0 661.0 455.0 148.0 382.0 508.0 225.0 177.0 402.0 486.0 503.0 494.0 338.0 191.0 362.0 599.0 477.0 518.0 158.0 298.0 105.0 249.0 209.0 281.0 771.0 734.0 474.0 0.0 481.0 568.0 495.0 432.0 452.0 482.0 216.0 227.0 251.0 497.0 131.0 720.0 477.0 543.0 
285.0 259.0 714.0 445.0 798.0 419.0 450.0 184.0 836.0 349.0 548.0 418.0 615.0 227.0 653.0 309.0 105.0 601.0 842.0 846.0 609.0 594.0 222.0 187.0 840.0 564.0 602.0 744.0 528.0 337.0 619.0 202.0 511.0 483.0 211.0 481.0 0.0 147.0 825.0 290.0 67.0 145.0 655.0 257.0 631.0 859.0 611.0 446.0 425.0 520.0 
429.0 148.0 810.0 587.0 850.0 420.0 548.0 144.0 855.0 465.0 693.0 534.0 611.0 140.0 763.0 412.0 247.0 746.0 973.0 857.0 743.0 644.0 230.0 41.0 968.0 711.0 665.0 798.0 633.0 469.0 731.0 294.0 374.0 604.0 148.0 568.0 147.0 0.0 830.0 436.0 213.0 287.0 762.0 362.0 669.0 874.0 695.0 564.0 571.0 450.0 
818.0 725.0 534.0 1049.0 271.0 412.0 548.0 687.0 79.0 1106.0 947.0 641.0 221.0 704.0 616.0 616.0 795.0 974.0 892.0 42.0 805.0 304.0 611.0 840.0 849.0 1012.0 349.0 277.0 571.0 730.0 629.0 651.0 802.0 1203.0 685.0 495.0 825.0 830.0 0.0 899.0 831.0 895.0 596.0 644.0 244.0 66.0 451.0 1181.0 966.0 480.0 
83.0 534.0 599.0 174.0 781.0 555.0 380.0 435.0 884.0 236.0 269.0 298.0 727.0 494.0 506.0 283.0 200.0 321.0 611.0 907.0 382.0 609.0 416.0 476.0 621.0 277.0 588.0 729.0 417.0 185.0 467.0 286.0 793.0 306.0 468.0 432.0 290.0 436.0 899.0 0.0 223.0 160.0 516.0 262.0 663.0 913.0 543.0 289.0 136.0 734.0 
222.0 319.0 677.0 381.0 782.0 435.0 415.0 233.0 836.0 304.0 483.0 373.0 629.0 284.0 609.0 275.0 52.0 535.0 784.0 849.0 551.0 583.0 249.0 254.0 784.0 498.0 584.0 728.0 488.0 283.0 573.0 186.0 574.0 433.0 263.0 452.0 67.0 213.0 831.0 223.0 0.0 87.0 612.0 226.0 625.0 861.0 581.0 398.0 358.0 562.0 
188.0 403.0 690.0 301.0 825.0 509.0 439.0 319.0 895.0 222.0 429.0 380.0 700.0 370.0 612.0 307.0 103.0 481.0 757.0 910.0 524.0 632.0 331.0 326.0 762.0 435.0 626.0 771.0 501.0 275.0 574.0 245.0 655.0 347.0 349.0 482.0 145.0 287.0 895.0 160.0 87.0 0.0 618.0 264.0 678.0 921.0 608.0 314.0 291.0 647.0 
444.0 761.0 93.0 594.0 362.0 518.0 217.0 658.0 542.0 750.0 414.0 240.0 551.0 717.0 21.0 351.0 561.0 422.0 308.0 581.0 231.0 324.0 571.0 796.0 274.0 482.0 264.0 330.0 129.0 344.0 53.0 469.0 986.0 788.0 682.0 216.0 655.0 762.0 596.0 516.0 612.0 618.0 0.0 401.0 376.0 574.0 153.0 785.0 504.0 751.0 
189.0 387.0 457.0 428.0 562.0 299.0 193.0 276.0 637.0 464.0 415.0 174.0 466.0 341.0 402.0 52.0 177.0 462.0 622.0 655.0 401.0 370.0 210.0 398.0 612.0 459.0 363.0 508.0 273.0 145.0 370.0 72.0 638.0 561.0 306.0 227.0 257.0 362.0 644.0 262.0 226.0 264.0 401.0 0.0 418.0 664.0 356.0 538.0 360.0 500.0 
582.0 597.0 336.0 808.0 190.0 269.0 304.0 529.0 221.0 880.0 704.0 397.0 189.0 564.0 395.0 383.0 582.0 732.0 682.0 246.0 569.0 60.0 439.0 688.0 645.0 768.0 114.0 146.0 330.0 489.0 401.0 439.0 748.0 968.0 537.0 251.0 631.0 669.0 244.0 663.0 625.0 678.0 376.0 418.0 0.0 251.0 224.0 949.0 724.0 449.0 
832.0 775.0 505.0 1058.0 229.0 454.0 551.0 730.0 33.0 1127.0 943.0 644.0 272.0 751.0 595.0 632.0 822.0 967.0 862.0 25.0 791.0 307.0 650.0 886.0 818.0 1009.0 344.0 246.0 563.0 739.0 612.0 678.0 863.0 1218.0 730.0 497.0 859.0 874.0 66.0 913.0 861.0 921.0 574.0 664.0 251.0 0.0 437.0 1199.0 973.0 540.0 
462.0 668.0 134.0 657.0 248.0 389.0 170.0 573.0 404.0 776.0 513.0 246.0 400.0 626.0 171.0 307.0 531.0 533.0 460.0 440.0 355.0 172.0 482.0 724.0 424.0 581.0 112.0 203.0 136.0 358.0 179.0 411.0 872.0 839.0 593.0 131.0 611.0 695.0 451.0 543.0 581.0 608.0 153.0 356.0 224.0 437.0 0.0 828.0 568.0 615.0 
371.0 700.0 873.0 208.0 1068.0 815.0 667.0 628.0 1170.0 100.0 430.0 583.0 999.0 672.0 772.0 567.0 412.0 464.0 807.0 1191.0 607.0 897.0 644.0 597.0 830.0 387.0 876.0 1017.0 699.0 472.0 733.0 543.0 935.0 43.0 656.0 720.0 446.0 564.0 1181.0 289.0 398.0 314.0 785.0 538.0 949.0 1199.0 828.0 0.0 289.0 960.0 
175.0 667.0 594.0 91.0 814.0 658.0 423.0 566.0 942.0 282.0 156.0 331.0 815.0 627.0 489.0 366.0 334.0 203.0 528.0 969.0 319.0 666.0 539.0 611.0 548.0 145.0 634.0 766.0 433.0 239.0 452.0 400.0 927.0 286.0 599.0 477.0 425.0 571.0 966.0 136.0 358.0 291.0 504.0 360.0 724.0 973.0 568.0 289.0 0.0 853.0 
678.0 309.0 747.0 908.0 629.0 235.0 566.0 337.0 535.0 865.0 913.0 624.0 284.0 312.0 764.0 514.0 552.0 958.0 1045.0 518.0 861.0 467.0 321.0 441.0 1019.0 959.0 521.0 592.0 646.0 643.0 750.0 453.0 323.0 994.0 314.0 543.0 520.0 450.0 480.0 734.0 562.0 647.0 751.0 500.0 449.0 540.0 615.0 960.0 853.0 0.0 
