418.0 133.0 101.0 545.0 203.0 487.0 541.0 262.0 397.0 465.0 361.0 416.0 256.0 630.0 164.0 303.0 123.0 453.0 506.0 564.0 65.0 0.0 405.0 429.0 381.0 266.0 406.0 510.0 371.0 454.0 106.0 501.0 265.0 432.0 574.0 394.0 621.0 360.0 555.0 310.0 
821.0 462.0 496.0 270.0 206.0 357.0 574.0 614.0 363.0 658.0 749.0 665.0 543.0 505.0 373.0 286.0 493.0 74.0 246.0 230.0 364.0 405.0 0.0 182.0 330.0 300.0 806.0 142.0 418.0 449.0 361.0 100.0 650.0 670.0 664.0 666.0 255.0 522.0 249.0 541.0 
810.0 431.0 496.0 120.0 244.0 534.0 409.0 566.0 524.0 532.0 789.0 561.0 473.0 324.0 463.0 176.0 542.0 247.0 83.0 399.0 412.0 429.0 182.0 0.0 491.0 210.0 791.0 307.0 566.0 611.0 345.0 188.0 693.0 784.0 818.0 572.0 405.0 404.0 425.0 649.0 
749.0 504.0 475.0 595.0 318.0 110.0 812.0 642.0 34.0 812.0 593.0 781.0 624.0 804.0 230.0 503.0 380.0 307.0 567.0 299.0 317.0 381.0 330.0 491.0 0.0 490.0 744.0 312.0 102.0 121.0 425.0 407.0 505.0 390.0 335.0 765.0 373.0 684.0 266.0 288.0 
607.0 230.0 308.0 307.0 173.0 570.0 322.0 358.0 519.0 360.0 615.0 368.0 264.0 367.0 366.0 40.0 389.0 371.0 268.0 524.0 278.0 266.0 300.0 210.0 490.0 0.0 587.0 440.0 533.0 600.0 163.0 361.0 524.0 681.0 775.0 373.0 554.0 224.0 535.0 549.0 
26.0 361.0 311.0 893.0 601.0 854.0 703.0 244.0 749.0 502.0 242.0 410.0 354.0 881.0 518.0 626.0 365.0 858.0 855.0 967.0 460.0 406.0 806.0 791.0 744.0 587.0 0.0 915.0 695.0 776.0 453.0 898.0 269.0 569.0 801.0 370.0 1026.0 504.0 955.0 530.0 
927.0 585.0 607.0 366.0 325.0 293.0 711.0 739.0 341.0 799.0 829.0 804.0 676.0 622.0 437.0 427.0 578.0 69.0 353.0 93.0 458.0 510.0 142.0 307.0 312.0 440.0 915.0 0.0 412.0 416.0 484.0 136.0 731.0 693.0 635.0 803.0 117.0 663.0 123.0 575.0 
697.0 502.0 455.0 677.0 364.0 182.0 854.0 625.0 79.0 827.0 521.0 785.0 625.0 869.0 208.0 552.0 338.0 403.0 646.0 400.0 311.0 371.0 418.0 566.0 102.0 533.0 695.0 412.0 0.0 85.0 438.0 501.0 441.0 290.0 252.0 765.0 474.0 707.0 366.0 199.0 
777.0 584.0 539.0 716.0 429.0 141.0 922.0 709.0 88.0 905.0 595.0 867.0 707.0 923.0 291.0 616.0 422.0 421.0 687.0 385.0 393.0 454.0 449.0 611.0 121.0 600.0 776.0 416.0 85.0 0.0 516.0 522.0 519.0 330.0 220.0 847.0 458.0 783.0 346.0 266.0 
470.0 102.0 151.0 456.0 160.0 524.0 439.0 255.0 447.0 390.0 453.0 357.0 205.0 525.0 241.0 202.0 229.0 421.0 417.0 552.0 137.0 106.0 361.0 345.0 425.0 163.0 453.0 484.0 438.0 516.0 0.0 448.0 361.0 535.0 661.0 344.0 600.0 270.0 551.0 409.0 
913.0 547.0 589.0 231.0 299.0 413.0 596.0 697.0 439.0 710.0 848.0 728.0 618.0 490.0 471.0 338.0 592.0 102.0 221.0 225.0 461.0 501.0 100.0 188.0 407.0 361.0 898.0 136.0 501.0 522.0 448.0 0.0 748.0 764.0 741.0 733.0 219.0 577.0 258.0 636.0 
265.0 320.0 226.0 810.0 460.0 612.0 753.0 324.0 504.0 612.0 100.0 533.0 400.0 878.0 297.0 562.0 157.0 684.0 770.0 764.0 289.0 265.0 650.0 693.0 505.0 524.0 269.0 731.0 441.0 519.0 361.0 748.0 0.0 307.0 533.0 497.0 831.0 551.0 744.0 263.0 
561.0 547.0 462.0 902.0 546.0 464.0 972.0 609.0 368.0 877.0 338.0 810.0 658.0 1046.0 323.0 712.0 323.0 672.0 866.0 688.0 404.0 432.0 670.0 784.0 390.0 681.0 569.0 693.0 290.0 330.0 535.0 764.0 307.0 0.0 244.0 778.0 762.0 787.0 654.0 135.0 
795.0 705.0 636.0 927.0 611.0 351.0 1092.0 800.0 302.0 1039.0 578.0 985.0 826.0 1119.0 420.0 798.0 498.0 640.0 896.0 599.0 525.0 574.0 664.0 818.0 335.0 775.0 801.0 635.0 252.0 220.0 661.0 741.0 533.0 244.0 0.0 959.0 670.0 930.0 558.0 284.0 
396.0 263.0 323.0 641.0 490.0 866.0 347.0 173.0 785.0 132.0 541.0 41.0 141.0 550.0 558.0 399.0 463.0 735.0 609.0 880.0 455.0 394.0 666.0 572.0 765.0 373.0 370.0 803.0 765.0 847.0 344.0 733.0 497.0 778.0 959.0 0.0 919.0 180.0 885.0 680.0 
1037.0 701.0 719.0 441.0 441.0 320.0 813.0 854.0 396.0 911.0 928.0 919.0 792.0 705.0 534.0 538.0 681.0 184.0 436.0 74.0 567.0 621.0 255.0 405.0 373.0 554.0 1026.0 117.0 474.0 458.0 600.0 219.0 831.0 762.0 670.0 919.0 0.0 776.0 112.0 654.0 
528.0 241.0 333.0 465.0 377.0 775.0 206.0 264.0 710.0 137.0 619.0 160.0 158.0 382.0 511.0 240.0 465.0 595.0 434.0 747.0 405.0 360.0 522.0 404.0 684.0 224.0 504.0 663.0 707.0 783.0 270.0 577.0 551.0 787.0 930.0 180.0 776.0 0.0 758.0 669.0 
964.0 650.0 655.0 488.0 396.0 208.0 823.0 802.0 287.0 894.0 839.0 890.0 751.0 743.0 448.0 528.0 600.0 179.0 475.0 43.0 496.0 555.0 249.0 425.0 266.0 535.0 955.0 123.0 366.0 346.0 551.0 258.0 744.0 654.0 558.0 885.0 112.0 758.0 0.0 551.0 
527.0 434.0 357.0 768.0 411.0 381.0 848.0 518.0 274.0 768.0 331.0 708.0 551.0 912.0 189.0 579.0 217.0 548.0 732.0 581.0 275.0 310.0 541.0 649.0 288.0 549.0 530.0 575.0 199.0 266.0 409.0 636.0 263.0 135.0 284.0 680.0 654.0 669.0 551.0 0.0 
