724.0 777.0 1007.0 636.0 312.0 651.0 630.0 534.0 0.0 588.0 513.0 300.0 665.0 472.0 355.0 422.0 160.0 878.0 172.0 898.0 67.0 605.0 379.0 859.0 544.0 335.0 320.0 182.0 619.0 862.0 
539.0 196.0 520.0 847.0 781.0 287.0 257.0 122.0 588.0 0.0 385.0 751.0 360.0 121.0 543.0 612.0 437.0 310.0 424.0 331.0 580.0 371.0 350.0 415.0 59.0 380.0 527.0 571.0 389.0 520.0 
224.0 471.0 539.0 474.0 808.0 647.0 615.0 453.0 513.0 385.0 0.0 789.0 710.0 315.0 695.0 274.0 444.0 515.0 365.0 685.0 464.0 694.0 141.0 387.0 397.0 548.0 251.0 614.0 110.0 353.0 
1008.0 945.0 1235.0 925.0 34.0 693.0 684.0 656.0 300.0 751.0 789.0 0.0 673.0 655.0 263.0 722.0 353.0 1060.0 424.0 1004.0 365.0 602.0 649.0 1097.0 695.0 383.0 619.0 186.0 889.0 1126.0 
891.0 468.0 837.0 1127.0 707.0 76.0 104.0 259.0 665.0 360.0 710.0 673.0 0.0 395.0 412.0 876.0 514.0 582.0 563.0 392.0 693.0 73.0 625.0 759.0 323.0 333.0 766.0 547.0 738.0 877.0 
505.0 306.0 586.0 753.0 683.0 333.0 301.0 139.0 472.0 121.0 315.0 655.0 395.0 0.0 472.0 510.0 325.0 411.0 305.0 449.0 461.0 383.0 247.0 460.0 95.0 307.0 416.0 471.0 352.0 532.0 
917.0 730.0 1055.0 964.0 296.0 435.0 429.0 432.0 355.0 543.0 695.0 263.0 412.0 472.0 0.0 724.0 277.0 849.0 365.0 757.0 410.0 340.0 559.0 931.0 484.0 166.0 606.0 180.0 776.0 992.0 
387.0 734.0 800.0 253.0 731.0 827.0 797.0 642.0 422.0 612.0 274.0 722.0 876.0 510.0 724.0 0.0 448.0 787.0 362.0 935.0 357.0 841.0 264.0 650.0 604.0 621.0 119.0 584.0 365.0 579.0 
667.0 629.0 889.0 691.0 376.0 495.0 472.0 375.0 160.0 437.0 444.0 353.0 514.0 325.0 277.0 448.0 0.0 736.0 89.0 740.0 179.0 458.0 304.0 747.0 389.0 195.0 329.0 171.0 540.0 774.0 
545.0 121.0 266.0 976.0 1090.0 508.0 489.0 418.0 878.0 310.0 515.0 1060.0 582.0 411.0 849.0 787.0 736.0 0.0 707.0 279.0 858.0 621.0 561.0 251.0 368.0 689.0 738.0 879.0 447.0 410.0 
586.0 609.0 837.0 608.0 445.0 533.0 507.0 386.0 172.0 424.0 365.0 424.0 563.0 305.0 365.0 362.0 89.0 707.0 0.0 744.0 157.0 514.0 225.0 691.0 385.0 266.0 243.0 251.0 466.0 705.0 
780.0 230.0 538.0 1158.0 1037.0 335.0 332.0 366.0 898.0 331.0 685.0 1004.0 392.0 449.0 757.0 935.0 740.0 279.0 744.0 0.0 899.0 452.0 677.0 524.0 361.0 623.0 856.0 842.0 653.0 678.0 
669.0 763.0 972.0 571.0 375.0 672.0 649.0 539.0 67.0 580.0 464.0 365.0 693.0 461.0 410.0 357.0 179.0 858.0 157.0 899.0 0.0 637.0 336.0 823.0 541.0 370.0 257.0 244.0 572.0 815.0 
887.0 504.0 869.0 1093.0 635.0 119.0 133.0 257.0 605.0 371.0 694.0 602.0 73.0 383.0 340.0 841.0 458.0 621.0 514.0 452.0 637.0 0.0 598.0 781.0 326.0 270.0 728.0 479.0 733.0 889.0 
364.0 489.0 641.0 507.0 669.0 571.0 540.0 382.0 379.0 350.0 141.0 649.0 625.0 247.0 559.0 264.0 304.0 561.0 225.0 677.0 336.0 598.0 0.0 489.0 341.0 420.0 181.0 473.0 242.0 484.0 
327.0 312.0 153.0 793.0 1122.0 683.0 657.0 535.0 859.0 415.0 387.0 1097.0 759.0 460.0 931.0 650.0 747.0 251.0 691.0 524.0 823.0 781.0 489.0 0.0 468.0 766.0 637.0 912.0 285.0 161.0 
569.0 251.0 577.0 846.0 725.0 255.0 223.0 70.0 544.0 59.0 397.0 695.0 323.0 95.0 484.0 604.0 389.0 368.0 385.0 361.0 541.0 326.0 341.0 468.0 0.0 323.0 511.0 517.0 416.0 565.0 
767.0 571.0 890.0 871.0 415.0 329.0 314.0 276.0 335.0 380.0 548.0 383.0 333.0 307.0 166.0 621.0 195.0 689.0 266.0 623.0 370.0 270.0 420.0 766.0 323.0 0.0 502.0 223.0 621.0 830.0 
426.0 669.0 789.0 370.0 631.0 721.0 691.0 542.0 320.0 527.0 251.0 619.0 766.0 416.0 606.0 119.0 329.0 738.0 243.0 856.0 257.0 728.0 181.0 637.0 511.0 502.0 0.0 472.0 358.0 595.0 
836.0 766.0 1049.0 812.0 213.0 551.0 536.0 484.0 182.0 571.0 614.0 186.0 547.0 471.0 180.0 584.0 171.0 879.0 251.0 842.0 244.0 479.0 473.0 912.0 517.0 223.0 472.0 0.0 710.0 944.0 
154.0 427.0 436.0 530.0 910.0 670.0 639.0 481.0 619.0 389.0 110.0 889.0 738.0 352.0 776.0 365.0 540.0 447.0 466.0 653.0 572.0 733.0 242.0 285.0 416.0 621.0 358.0 710.0 0.0 244.0 
205.0 458.0 258.0 680.0 1148.0 803.0 774.0 635.0 862.0 520.0 353.0 1126.0 877.0 532.0 992.0 579.0 774.0 410.0 705.0 678.0 815.0 889.0 484.0 161.0 565.0 830.0 595.0 944.0 244.0 0.0 
