708.0 580.0 438.0 698.0 714.0 732.0 425.0 207.0 0.0 850.0 259.0 590.0 575.0 499.0 310.0 636.0 438.0 260.0 792.0 817.0 880.0 499.0 995.0 530.0 774.0 516.0 604.0 386.0 100.0 620.0 292.0 694.0 576.0 525.0 358.0 98.0 925.0 679.0 723.0 839.0 
569.0 305.0 548.0 712.0 934.0 627.0 978.0 1056.0 850.0 0.0 604.0 404.0 282.0 568.0 955.0 225.0 883.0 700.0 73.0 1013.0 1030.0 496.0 256.0 885.0 683.0 398.0 251.0 875.0 809.0 394.0 687.0 897.0 737.0 556.0 523.0 944.0 266.0 287.0 972.0 186.0 
606.0 322.0 212.0 522.0 616.0 527.0 455.0 463.0 259.0 604.0 0.0 338.0 342.0 410.0 387.0 403.0 402.0 268.0 541.0 722.0 775.0 370.0 736.0 462.0 579.0 334.0 368.0 366.0 206.0 368.0 287.0 586.0 427.0 309.0 101.0 346.0 667.0 420.0 638.0 580.0 
721.0 140.0 173.0 334.0 538.0 276.0 590.0 785.0 590.0 404.0 338.0 0.0 301.0 591.0 591.0 326.0 489.0 568.0 333.0 625.0 653.0 520.0 436.0 482.0 339.0 420.0 300.0 489.0 514.0 31.0 574.0 500.0 335.0 153.0 238.0 665.0 354.0 124.0 574.0 293.0 
426.0 163.0 363.0 629.0 813.0 576.0 765.0 780.0 575.0 282.0 342.0 301.0 0.0 334.0 719.0 62.0 687.0 422.0 235.0 908.0 943.0 257.0 481.0 714.0 638.0 147.0 31.0 666.0 544.0 313.0 411.0 776.0 602.0 415.0 283.0 671.0 441.0 261.0 845.0 337.0 
211.0 475.0 569.0 883.0 1017.0 856.0 851.0 665.0 499.0 568.0 410.0 591.0 334.0 0.0 763.0 363.0 810.0 244.0 545.0 1121.0 1169.0 78.0 802.0 871.0 916.0 188.0 357.0 771.0 529.0 612.0 213.0 984.0 815.0 654.0 436.0 591.0 772.0 587.0 1041.0 666.0 
970.0 651.0 420.0 534.0 461.0 605.0 122.0 350.0 310.0 955.0 387.0 591.0 719.0 763.0 0.0 778.0 184.0 547.0 886.0 553.0 621.0 740.0 1026.0 279.0 626.0 719.0 742.0 140.0 239.0 616.0 578.0 453.0 401.0 461.0 439.0 279.0 943.0 710.0 459.0 881.0 
424.0 187.0 410.0 659.0 853.0 598.0 821.0 841.0 636.0 225.0 403.0 326.0 62.0 363.0 778.0 0.0 739.0 475.0 187.0 945.0 976.0 287.0 441.0 762.0 660.0 180.0 36.0 721.0 606.0 333.0 462.0 815.0 643.0 454.0 341.0 732.0 410.0 263.0 886.0 305.0 
1007.0 582.0 337.0 360.0 284.0 440.0 110.0 526.0 438.0 883.0 402.0 489.0 687.0 810.0 184.0 739.0 0.0 629.0 811.0 382.0 448.0 771.0 913.0 97.0 453.0 724.0 704.0 53.0 344.0 509.0 656.0 272.0 230.0 341.0 411.0 437.0 825.0 612.0 287.0 780.0 
451.0 498.0 476.0 789.0 873.0 790.0 649.0 423.0 260.0 700.0 268.0 568.0 422.0 244.0 547.0 475.0 629.0 0.0 656.0 979.0 1035.0 259.0 895.0 706.0 844.0 313.0 452.0 583.0 308.0 596.0 33.0 845.0 693.0 572.0 345.0 349.0 843.0 614.0 891.0 743.0 
573.0 235.0 477.0 644.0 864.0 562.0 906.0 998.0 792.0 73.0 541.0 333.0 235.0 545.0 886.0 187.0 811.0 656.0 0.0 944.0 963.0 470.0 258.0 813.0 618.0 366.0 205.0 804.0 746.0 322.0 645.0 826.0 666.0 484.0 457.0 884.0 243.0 217.0 901.0 146.0 
1297.0 760.0 560.0 302.0 107.0 395.0 439.0 902.0 817.0 1013.0 722.0 625.0 908.0 1121.0 553.0 945.0 382.0 979.0 944.0 0.0 69.0 1067.0 940.0 288.0 352.0 993.0 915.0 435.0 720.0 627.0 1003.0 137.0 310.0 494.0 687.0 819.0 854.0 728.0 96.0 855.0 
1340.0 790.0 603.0 321.0 167.0 404.0 507.0 970.0 880.0 1030.0 775.0 653.0 943.0 1169.0 621.0 976.0 448.0 1035.0 963.0 69.0 0.0 1112.0 941.0 352.0 354.0 1034.0 947.0 500.0 783.0 652.0 1058.0 191.0 354.0 530.0 733.0 885.0 856.0 749.0 163.0 866.0 
237.0 400.0 510.0 820.0 964.0 788.0 821.0 679.0 499.0 496.0 370.0 520.0 257.0 78.0 740.0 287.0 771.0 259.0 470.0 1067.0 1112.0 0.0 727.0 826.0 849.0 111.0 280.0 735.0 514.0 540.0 233.0 930.0 759.0 591.0 381.0 594.0 695.0 511.0 990.0 590.0 
824.0 416.0 608.0 649.0 884.0 549.0 1018.0 1198.0 995.0 256.0 736.0 436.0 481.0 802.0 1026.0 441.0 913.0 895.0 258.0 940.0 941.0 727.0 0.0 886.0 589.0 621.0 453.0 919.0 933.0 411.0 888.0 848.0 718.0 573.0 639.0 1080.0 89.0 322.0 923.0 157.0 
1061.0 592.0 353.0 288.0 187.0 379.0 184.0 623.0 530.0 885.0 462.0 482.0 714.0 871.0 279.0 762.0 97.0 706.0 813.0 288.0 352.0 826.0 886.0 0.0 381.0 768.0 728.0 149.0 434.0 497.0 731.0 175.0 172.0 330.0 452.0 533.0 798.0 604.0 193.0 764.0 
1058.0 477.0 369.0 94.0 307.0 63.0 559.0 928.0 774.0 683.0 579.0 339.0 638.0 916.0 626.0 660.0 453.0 844.0 618.0 352.0 354.0 849.0 589.0 381.0 0.0 754.0 636.0 487.0 678.0 328.0 859.0 276.0 225.0 273.0 502.0 818.0 503.0 411.0 346.0 513.0 
307.0 294.0 433.0 732.0 892.0 693.0 786.0 712.0 516.0 398.0 334.0 420.0 147.0 188.0 719.0 180.0 724.0 313.0 366.0 993.0 1034.0 111.0 621.0 768.0 754.0 0.0 170.0 694.0 511.0 438.0 295.0 857.0 684.0 507.0 317.0 614.0 586.0 403.0 921.0 481.0 
436.0 160.0 376.0 631.0 821.0 574.0 785.0 809.0 604.0 251.0 368.0 300.0 31.0 357.0 742.0 36.0 704.0 452.0 205.0 915.0 947.0 280.0 453.0 728.0 636.0 170.0 0.0 685.0 571.0 309.0 441.0 784.0 611.0 422.0 305.0 700.0 416.0 248.0 854.0 311.0 
971.0 571.0 327.0 395.0 336.0 469.0 103.0 475.0 386.0 875.0 366.0 489.0 666.0 771.0 140.0 721.0 53.0 583.0 804.0 435.0 500.0 735.0 919.0 149.0 487.0 694.0 685.0 0.0 294.0 511.0 611.0 323.0 262.0 347.0 386.0 385.0 833.0 611.0 340.0 781.0 
739.0 523.0 354.0 600.0 616.0 637.0 345.0 271.0 100.0 809.0 206.0 514.0 544.0 529.0 239.0 606.0 344.0 308.0 746.0 720.0 783.0 514.0 933.0 434.0 678.0 511.0 571.0 294.0 0.0 544.0 339.0 596.0 477.0 436.0 295.0 152.0 859.0 613.0 626.0 778.0 
736.0 150.0 200.0 331.0 543.0 266.0 612.0 814.0 620.0 394.0 368.0 31.0 313.0 612.0 616.0 333.0 509.0 596.0 322.0 627.0 652.0 540.0 411.0 497.0 328.0 438.0 309.0 511.0 544.0 0.0 601.0 506.0 344.0 169.0 268.0 695.0 328.0 108.0 580.0 271.0 
419.0 496.0 490.0 806.0 896.0 803.0 678.0 453.0 292.0 687.0 287.0 574.0 411.0 213.0 578.0 462.0 656.0 33.0 645.0 1003.0 1058.0 233.0 888.0 731.0 859.0 295.0 441.0 611.0 339.0 601.0 0.0 868.0 713.0 586.0 357.0 381.0 838.0 614.0 915.0 737.0 
1160.0 632.0 424.0 200.0 38.0 302.0 351.0 797.0 694.0 897.0 586.0 500.0 776.0 984.0 453.0 815.0 272.0 845.0 826.0 137.0 191.0 930.0 848.0 175.0 276.0 857.0 784.0 323.0 596.0 506.0 868.0 0.0 175.0 362.0 550.0 705.0 760.0 610.0 76.0 749.0 
988.0 461.0 251.0 134.0 211.0 212.0 338.0 713.0 576.0 737.0 427.0 335.0 602.0 815.0 401.0 643.0 230.0 693.0 666.0 310.0 354.0 759.0 718.0 172.0 225.0 684.0 611.0 262.0 477.0 344.0 713.0 175.0 0.0 190.0 380.0 607.0 630.0 451.0 244.0 603.0 
813.0 272.0 97.0 229.0 399.0 219.0 446.0 702.0 525.0 556.0 309.0 153.0 415.0 654.0 461.0 454.0 341.0 572.0 484.0 494.0 530.0 591.0 573.0 330.0 273.0 507.0 422.0 347.0 436.0 169.0 586.0 362.0 190.0 0.0 230.0 585.0 487.0 275.0 433.0 439.0 
613.0 229.0 137.0 455.0 583.0 446.0 484.0 560.0 358.0 523.0 101.0 238.0 283.0 436.0 439.0 341.0 411.0 345.0 457.0 687.0 733.0 381.0 639.0 452.0 502.0 317.0 305.0 386.0 295.0 268.0 357.0 550.0 380.0 230.0 0.0 441.0 568.0 321.0 610.0 484.0 
799.0 667.0 505.0 736.0 720.0 781.0 400.0 120.0 98.0 944.0 346.0 665.0 671.0 591.0 279.0 732.0 437.0 349.0 884.0 819.0 885.0 594.0 1080.0 533.0 818.0 614.0 700.0 385.0 152.0 695.0 381.0 705.0 607.0 585.0 441.0 0.0 1008.0 761.0 724.0 925.0 
815.0 352.0 526.0 561.0 796.0 461.0 932.0 1127.0 925.0 266.0 667.0 354.0 441.0 772.0 943.0 410.0 825.0 843.0 243.0 854.0 856.0 695.0 89.0 798.0 503.0 586.0 416.0 833.0 859.0 328.0 838.0 760.0 630.0 487.0 568.0 1008.0 0.0 247.0 835.0 106.0 
684.0 119.0 290.0 429.0 648.0 351.0 713.0 880.0 679.0 287.0 420.0 124.0 261.0 587.0 710.0 263.0 612.0 614.0 217.0 728.0 749.0 511.0 322.0 604.0 411.0 403.0 248.0 611.0 613.0 108.0 614.0 610.0 451.0 275.0 321.0 761.0 247.0 0.0 685.0 172.0 
1222.0 703.0 489.0 275.0 40.0 375.0 346.0 808.0 723.0 972.0 638.0 574.0 845.0 1041.0 459.0 886.0 287.0 891.0 901.0 96.0 163.0 990.0 923.0 193.0 346.0 921.0 854.0 340.0 626.0 580.0 915.0 76.0 244.0 433.0 610.0 724.0 835.0 685.0 0.0 824.0 
714.0 259.0 462.0 555.0 786.0 462.0 882.0 1043.0 839.0 186.0 580.0 293.0 337.0 666.0 881.0 305.0 780.0 743.0 146.0 855.0 866.0 590.0 157.0 764.0 513.0 481.0 311.0 781.0 778.0 271.0 737.0 749.0 603.0 439.0 484.0 925.0 106.0 172.0 824.0 0.0 
