769.0 859.0 617.0 466.0 560.0 472.0 624.0 473.0 0.0 601.0 283.0 674.0 592.0 275.0 176.0 587.0 470.0 145.0 569.0 886.0 724.0 828.0 256.0 197.0 386.0 289.0 122.0 392.0 558.0 178.0 
200.0 263.0 453.0 552.0 327.0 828.0 687.0 1047.0 601.0 0.0 525.0 381.0 477.0 872.0 631.0 758.0 322.0 599.0 134.0 882.0 445.0 297.0 562.0 792.0 834.0 364.0 486.0 743.0 71.0 697.0 
723.0 780.0 740.0 184.0 642.0 745.0 832.0 722.0 283.0 525.0 0.0 754.0 731.0 504.0 446.0 824.0 561.0 408.0 435.0 1092.0 816.0 810.0 47.0 444.0 668.0 392.0 213.0 660.0 515.0 460.0 
329.0 444.0 121.0 852.0 116.0 648.0 384.0 999.0 674.0 381.0 754.0 0.0 165.0 891.0 598.0 491.0 206.0 588.0 504.0 518.0 67.0 287.0 773.0 815.0 713.0 391.0 605.0 589.0 325.0 672.0 
476.0 595.0 45.0 859.0 150.0 489.0 225.0 860.0 592.0 477.0 731.0 165.0 0.0 775.0 483.0 327.0 185.0 482.0 580.0 409.0 169.0 449.0 741.0 704.0 563.0 341.0 551.0 436.0 410.0 553.0 
1032.0 1128.0 809.0 676.0 784.0 454.0 729.0 220.0 275.0 872.0 504.0 891.0 775.0 0.0 294.0 649.0 697.0 305.0 843.0 972.0 929.0 1082.0 463.0 81.0 326.0 535.0 396.0 417.0 825.0 222.0 
767.0 872.0 516.0 628.0 493.0 300.0 468.0 423.0 176.0 631.0 446.0 598.0 483.0 294.0 0.0 417.0 410.0 41.0 635.0 726.0 636.0 804.0 426.0 222.0 233.0 269.0 244.0 217.0 573.0 75.0 
796.0 915.0 371.0 991.0 457.0 224.0 123.0 652.0 587.0 758.0 824.0 491.0 327.0 649.0 417.0 0.0 437.0 443.0 832.0 323.0 482.0 776.0 815.0 602.0 345.0 476.0 613.0 233.0 688.0 457.0 
385.0 501.0 183.0 678.0 91.0 528.0 370.0 825.0 470.0 322.0 561.0 206.0 185.0 697.0 410.0 437.0 0.0 393.0 407.0 589.0 261.0 401.0 576.0 619.0 562.0 186.0 401.0 452.0 252.0 484.0 
741.0 843.0 512.0 588.0 479.0 338.0 485.0 450.0 145.0 599.0 408.0 588.0 482.0 305.0 41.0 443.0 393.0 0.0 598.0 746.0 629.0 782.0 388.0 228.0 274.0 241.0 204.0 253.0 543.0 99.0 
320.0 352.0 561.0 432.0 434.0 870.0 775.0 1034.0 569.0 134.0 435.0 504.0 580.0 843.0 635.0 832.0 407.0 598.0 0.0 988.0 569.0 424.0 476.0 765.0 856.0 387.0 447.0 781.0 179.0 693.0 
844.0 955.0 430.0 1241.0 556.0 537.0 264.0 965.0 886.0 882.0 1092.0 518.0 409.0 972.0 726.0 323.0 589.0 746.0 988.0 0.0 470.0 783.0 1091.0 923.0 664.0 708.0 888.0 556.0 817.0 774.0 
375.0 486.0 127.0 917.0 174.0 657.0 367.0 1026.0 724.0 445.0 816.0 67.0 169.0 929.0 636.0 482.0 261.0 629.0 569.0 470.0 0.0 317.0 833.0 855.0 732.0 446.0 661.0 605.0 391.0 709.0 
109.0 180.0 406.0 849.0 336.0 915.0 670.0 1224.0 828.0 297.0 810.0 287.0 449.0 1082.0 804.0 776.0 401.0 782.0 424.0 783.0 317.0 0.0 842.0 1001.0 961.0 547.0 729.0 846.0 296.0 877.0 
758.0 819.0 752.0 217.0 660.0 725.0 829.0 682.0 256.0 562.0 47.0 773.0 741.0 463.0 426.0 815.0 576.0 388.0 476.0 1091.0 833.0 842.0 0.0 406.0 642.0 401.0 204.0 641.0 547.0 432.0 
952.0 1047.0 737.0 621.0 706.0 424.0 674.0 281.0 197.0 792.0 444.0 815.0 704.0 81.0 222.0 602.0 619.0 228.0 765.0 923.0 855.0 1001.0 406.0 0.0 303.0 455.0 319.0 373.0 745.0 155.0 
944.0 1057.0 606.0 851.0 629.0 131.0 447.0 310.0 386.0 834.0 668.0 713.0 563.0 326.0 233.0 345.0 562.0 274.0 856.0 664.0 732.0 961.0 642.0 303.0 0.0 473.0 475.0 129.0 771.0 210.0 
501.0 603.0 354.0 534.0 276.0 483.0 455.0 690.0 289.0 364.0 392.0 391.0 341.0 535.0 269.0 476.0 186.0 241.0 387.0 708.0 446.0 547.0 401.0 455.0 473.0 0.0 216.0 394.0 304.0 339.0 
662.0 747.0 568.0 388.0 490.0 539.0 626.0 593.0 122.0 486.0 213.0 605.0 551.0 396.0 244.0 613.0 401.0 204.0 447.0 888.0 661.0 729.0 204.0 319.0 475.0 216.0 0.0 451.0 448.0 275.0 
836.0 951.0 479.0 839.0 511.0 92.0 324.0 437.0 392.0 743.0 660.0 589.0 436.0 417.0 217.0 233.0 452.0 253.0 781.0 556.0 605.0 846.0 641.0 373.0 129.0 394.0 451.0 0.0 676.0 236.0 
216.0 303.0 388.0 565.0 261.0 760.0 618.0 993.0 558.0 71.0 515.0 325.0 410.0 825.0 573.0 688.0 252.0 543.0 179.0 817.0 391.0 296.0 547.0 745.0 771.0 304.0 448.0 676.0 0.0 641.0 
838.0 941.0 588.0 643.0 567.0 305.0 521.0 352.0 178.0 697.0 460.0 672.0 553.0 222.0 75.0 457.0 484.0 99.0 693.0 774.0 709.0 877.0 432.0 155.0 210.0 339.0 275.0 236.0 641.0 0.0 
